,example_index,split
21318,21318,train
21319,21319,valid
21320,21320,train
21321,21321,train
21322,21322,train
21323,21323,train
21324,21324,test
21325,21325,train
21326,21326,train
21327,21327,train
21328,21328,train
21329,21329,train
21330,21330,train
21331,21331,train
21332,21332,train
21333,21333,train
21334,21334,valid
21335,21335,test
21336,21336,train
21337,21337,train
21338,21338,train
21339,21339,train
21340,21340,train
21341,21341,train
21342,21342,train
21343,21343,train
21344,21344,train
21345,21345,valid
21346,21346,train
21347,21347,train
21348,21348,test
21349,21349,train
21350,21350,train
21351,21351,train
21352,21352,train
21353,21353,train
21354,21354,train
21355,21355,train
21356,21356,train
21357,21357,train
21358,21358,train
21359,21359,train
21360,21360,train
21361,21361,train
21362,21362,train
21363,21363,train
21364,21364,train
21365,21365,train
21366,21366,train
21367,21367,train
21368,21368,train
21369,21369,valid
21370,21370,train
21371,21371,train
21372,21372,valid
21373,21373,train
21374,21374,test
21375,21375,train
21376,21376,train
21377,21377,train
21378,21378,train
21379,21379,train
21380,21380,train
21381,21381,train
21382,21382,train
21383,21383,test
21384,21384,train
21385,21385,test
21386,21386,test
21387,21387,test
21388,21388,train
21389,21389,valid
21390,21390,valid
21391,21391,train
21392,21392,test
21393,21393,train
21394,21394,train
21395,21395,train
21396,21396,train
21397,21397,train
21398,21398,train
21399,21399,valid
21400,21400,train
21401,21401,train
21402,21402,train
21403,21403,train
21404,21404,train
21405,21405,train
21406,21406,train
21407,21407,valid
21408,21408,train
21409,21409,train
21410,21410,train
21411,21411,test
21412,21412,train
21413,21413,test
21414,21414,train
21415,21415,train
21416,21416,train
21417,21417,valid
21418,21418,train
21419,21419,train
21420,21420,train
21421,21421,train
21422,21422,train
21423,21423,train
21424,21424,train
21425,21425,train
21426,21426,train
21427,21427,test
21428,21428,train
21429,21429,train
21430,21430,test
21431,21431,train
21432,21432,train
21433,21433,train
21434,21434,valid
21435,21435,test
21436,21436,valid
21437,21437,train
21438,21438,train
21439,21439,train
21440,21440,valid
21441,21441,train
21442,21442,train
21443,21443,train
21444,21444,train
21445,21445,train
21446,21446,train
21447,21447,train
21448,21448,train
21449,21449,train
21450,21450,test
21451,21451,train
21452,21452,train
21453,21453,valid
21454,21454,train
21455,21455,train
21456,21456,train
21457,21457,train
21458,21458,train
21459,21459,test
21460,21460,train
21461,21461,train
21462,21462,train
21463,21463,train
21464,21464,train
21465,21465,train
21466,21466,test
21467,21467,train
21468,21468,valid
21469,21469,train
21470,21470,valid
21471,21471,train
21472,21472,train
21473,21473,test
21474,21474,train
21475,21475,train
21476,21476,train
21477,21477,train
21478,21478,train
21479,21479,train
21480,21480,train
21481,21481,train
21482,21482,train
21483,21483,valid
21484,21484,train
21485,21485,train
21486,21486,train
21487,21487,test
21488,21488,train
21489,21489,train
21490,21490,train
21491,21491,train
21492,21492,test
21493,21493,train
21494,21494,train
21495,21495,train
21496,21496,train
21497,21497,train
21498,21498,train
21499,21499,train
21500,21500,train
21501,21501,train
21502,21502,train
21503,21503,train
21504,21504,train
21505,21505,train
21506,21506,train
21507,21507,train
21508,21508,test
21509,21509,train
21510,21510,train
21511,21511,test
21512,21512,train
21513,21513,test
21514,21514,train
21515,21515,train
21516,21516,train
21517,21517,train
21518,21518,train
21519,21519,train
21520,21520,train
21521,21521,train
21522,21522,train
21523,21523,train
21524,21524,train
21525,21525,train
21526,21526,train
21527,21527,train
21528,21528,train
21529,21529,train
21530,21530,train
21531,21531,valid
21532,21532,train
21533,21533,train
21534,21534,train
21535,21535,train
21536,21536,train
21537,21537,train
21538,21538,test
21539,21539,train
21540,21540,train
21541,21541,train
21542,21542,train
21543,21543,train
21544,21544,train
21545,21545,train
21546,21546,train
21547,21547,train
21548,21548,train
21549,21549,test
21550,21550,train
21551,21551,train
21552,21552,train
21553,21553,train
21554,21554,train
21555,21555,valid
21556,21556,train
21557,21557,train
21558,21558,train
21559,21559,train
21560,21560,train
21561,21561,valid
21562,21562,train
21563,21563,train
21564,21564,valid
21565,21565,train
21566,21566,train
21567,21567,test
21568,21568,train
21569,21569,test
21570,21570,train
21571,21571,train
21572,21572,train
21573,21573,train
21574,21574,train
21575,21575,train
21576,21576,test
21577,21577,train
21578,21578,train
21579,21579,train
21580,21580,train
21581,21581,train
21582,21582,train
21583,21583,test
21584,21584,test
21585,21585,test
21586,21586,valid
21587,21587,valid
21588,21588,train
21589,21589,valid
21590,21590,train
21591,21591,train
21592,21592,train
21593,21593,train
21594,21594,train
21595,21595,train
21596,21596,train
21597,21597,train
21598,21598,train
21599,21599,train
21600,21600,train
21601,21601,valid
21602,21602,train
21603,21603,train
21604,21604,train
21605,21605,train
21606,21606,train
21607,21607,valid
21608,21608,train
21609,21609,train
21610,21610,train
21611,21611,train
21612,21612,test
21613,21613,train
21614,21614,train
21615,21615,train
21616,21616,train
21617,21617,train
21618,21618,train
21619,21619,valid
21620,21620,train
21621,21621,valid
21622,21622,test
21623,21623,train
21624,21624,train
21625,21625,train
21626,21626,train
21627,21627,valid
21628,21628,train
21629,21629,train
21630,21630,train
21631,21631,train
21632,21632,train
21633,21633,valid
21634,21634,train
21635,21635,train
21636,21636,train
21637,21637,train
21638,21638,train
21639,21639,train
21640,21640,train
21641,21641,test
21642,21642,train
21643,21643,train
21644,21644,train
21645,21645,train
21646,21646,train
21647,21647,train
21648,21648,train
21649,21649,train
21650,21650,train
21651,21651,train
21652,21652,train
21653,21653,train
21654,21654,train
21655,21655,train
21656,21656,train
21657,21657,train
21658,21658,train
21659,21659,train
21660,21660,train
21661,21661,train
21662,21662,train
21663,21663,train
21664,21664,valid
21665,21665,test
21666,21666,train
21667,21667,train
21668,21668,train
21669,21669,train
21670,21670,test
21671,21671,train
21672,21672,train
21673,21673,train
21674,21674,train
21675,21675,train
21676,21676,train
21677,21677,train
21678,21678,train
21679,21679,train
21680,21680,train
21681,21681,train
21682,21682,train
21683,21683,valid
21684,21684,train
21685,21685,valid
21686,21686,train
21687,21687,train
21688,21688,train
21689,21689,train
21690,21690,train
21691,21691,valid
21692,21692,train
21693,21693,train
21694,21694,test
21695,21695,train
21696,21696,train
21697,21697,train
21698,21698,train
21699,21699,train
21700,21700,train
21701,21701,train
21702,21702,train
21703,21703,train
21704,21704,valid
21705,21705,train
21706,21706,train
21707,21707,train
21708,21708,test
21709,21709,train
21710,21710,train
21711,21711,train
21712,21712,train
21713,21713,train
21714,21714,train
21715,21715,train
21716,21716,train
21717,21717,train
21718,21718,train
21719,21719,train
21720,21720,train
21721,21721,train
21722,21722,train
21723,21723,test
21724,21724,train
21725,21725,train
21726,21726,valid
21727,21727,train
21728,21728,train
21729,21729,train
21730,21730,train
21731,21731,test
21732,21732,train
21733,21733,train
21734,21734,train
21735,21735,train
21736,21736,train
21737,21737,train
21738,21738,valid
21739,21739,test
21740,21740,test
21741,21741,train
21742,21742,train
21743,21743,train
21744,21744,train
21745,21745,train
21746,21746,valid
21747,21747,train
21748,21748,train
21749,21749,train
21750,21750,test
21751,21751,train
21752,21752,train
21753,21753,train
21754,21754,train
21755,21755,train
21756,21756,train
21757,21757,train
21758,21758,train
21759,21759,train
21760,21760,valid
21761,21761,train
21762,21762,test
21763,21763,train
21764,21764,train
21765,21765,valid
21766,21766,test
21767,21767,test
21768,21768,train
21769,21769,train
21770,21770,train
21771,21771,train
21772,21772,train
21773,21773,train
21774,21774,train
21775,21775,train
21776,21776,test
21777,21777,train
21778,21778,train
21779,21779,test
21780,21780,train
21781,21781,train
21782,21782,train
21783,21783,train
21784,21784,train
21785,21785,train
21786,21786,train
21787,21787,train
21788,21788,train
21789,21789,train
21790,21790,train
21791,21791,train
21792,21792,train
21793,21793,train
21794,21794,test
21795,21795,train
21796,21796,test
21797,21797,train
21798,21798,train
21799,21799,train
21800,21800,train
21801,21801,train
21802,21802,train
21803,21803,train
21804,21804,train
21805,21805,train
21806,21806,train
21807,21807,train
21808,21808,train
21809,21809,train
21810,21810,train
21811,21811,train
21812,21812,train
21813,21813,train
21814,21814,train
21815,21815,valid
21816,21816,train
21817,21817,train
21818,21818,train
21819,21819,train
21820,21820,test
21821,21821,train
21822,21822,test
21823,21823,valid
21824,21824,train
21825,21825,train
21826,21826,train
21827,21827,train
21828,21828,test
21829,21829,train
21830,21830,train
21831,21831,train
21832,21832,train
21833,21833,train
21834,21834,train
21835,21835,train
21836,21836,test
21837,21837,train
21838,21838,train
21839,21839,train
21840,21840,train
21841,21841,test
21842,21842,train
21843,21843,valid
21844,21844,train
21845,21845,train
21846,21846,train
21847,21847,train
21848,21848,train
21849,21849,train
21850,21850,train
21851,21851,test
21852,21852,train
21853,21853,train
21854,21854,train
21855,21855,train
21856,21856,train
21857,21857,train
21858,21858,valid
21859,21859,train
21860,21860,valid
21861,21861,train
21862,21862,train
21863,21863,test
21864,21864,valid
21865,21865,train
21866,21866,train
21867,21867,train
21868,21868,train
21869,21869,train
21870,21870,train
21871,21871,valid
21872,21872,train
21873,21873,train
21874,21874,train
21875,21875,valid
21876,21876,valid
21877,21877,train
21878,21878,train
21879,21879,train
21880,21880,valid
21881,21881,train
21882,21882,train
21883,21883,valid
21884,21884,train
21885,21885,valid
21886,21886,train
21887,21887,train
21888,21888,train
21889,21889,test
21890,21890,train
21891,21891,train
21892,21892,train
21893,21893,train
21894,21894,train
21895,21895,train
21896,21896,train
21897,21897,train
21898,21898,train
21899,21899,test
21900,21900,train
21901,21901,valid
21902,21902,train
21903,21903,train
21904,21904,train
21905,21905,train
21906,21906,train
21907,21907,train
21908,21908,train
21909,21909,train
21910,21910,train
21911,21911,train
21912,21912,train
21913,21913,train
21914,21914,valid
21915,21915,train
21916,21916,train
21917,21917,train
21918,21918,valid
21919,21919,test
21920,21920,train
21921,21921,valid
21922,21922,train
21923,21923,train
21924,21924,train
21925,21925,test
21926,21926,train
21927,21927,train
21928,21928,train
21929,21929,train
21930,21930,train
21931,21931,train
21932,21932,train
21933,21933,train
21934,21934,train
21935,21935,train
21936,21936,train
21937,21937,train
21938,21938,test
21939,21939,train
21940,21940,train
21941,21941,train
21942,21942,train
21943,21943,train
21944,21944,train
21945,21945,train
21946,21946,train
21947,21947,train
21948,21948,valid
21949,21949,train
21950,21950,train
21951,21951,valid
21952,21952,train
21953,21953,train
21954,21954,train
21955,21955,train
21956,21956,train
21957,21957,test
21958,21958,test
21959,21959,train
21960,21960,train
21961,21961,train
21962,21962,test
21963,21963,train
21964,21964,train
21965,21965,train
21966,21966,train
21967,21967,test
21968,21968,train
21969,21969,test
21970,21970,train
21971,21971,test
21972,21972,valid
21973,21973,train
21974,21974,valid
21975,21975,train
21976,21976,train
21977,21977,train
21978,21978,train
21979,21979,train
21980,21980,valid
21981,21981,train
21982,21982,train
21983,21983,train
21984,21984,train
21985,21985,train
21986,21986,train
21987,21987,train
21988,21988,train
21989,21989,train
21990,21990,train
21991,21991,train
21992,21992,train
21993,21993,train
21994,21994,train
21995,21995,test
21996,21996,train
21997,21997,train
21998,21998,train
21999,21999,train
22000,22000,train
22001,22001,train
22002,22002,valid
22003,22003,test
22004,22004,train
22005,22005,train
22006,22006,test
22007,22007,train
22008,22008,train
22009,22009,test
22010,22010,train
22011,22011,train
22012,22012,train
22013,22013,test
22014,22014,train
22015,22015,train
22016,22016,test
22017,22017,train
22018,22018,train
22019,22019,train
22020,22020,train
22021,22021,train
22022,22022,train
22023,22023,train
22024,22024,train
22025,22025,train
22026,22026,train
22027,22027,train
22028,22028,valid
22029,22029,valid
22030,22030,train
22031,22031,valid
22032,22032,train
22033,22033,train
22034,22034,test
22035,22035,train
22036,22036,train
22037,22037,test
22038,22038,train
22039,22039,train
22040,22040,train
22041,22041,train
22042,22042,train
22043,22043,valid
22044,22044,train
22045,22045,valid
22046,22046,train
22047,22047,test
22048,22048,train
22049,22049,valid
22050,22050,train
22051,22051,train
22052,22052,train
22053,22053,train
22054,22054,train
22055,22055,train
22056,22056,train
22057,22057,train
22058,22058,test
22059,22059,train
22060,22060,valid
22061,22061,train
22062,22062,train
22063,22063,train
22064,22064,train
22065,22065,test
22066,22066,train
22067,22067,train
22068,22068,train
22069,22069,train
22070,22070,train
22071,22071,train
22072,22072,train
22073,22073,train
22074,22074,train
22075,22075,train
22076,22076,train
22077,22077,train
22078,22078,train
22079,22079,train
22080,22080,valid
22081,22081,valid
22082,22082,test
22083,22083,valid
22084,22084,train
22085,22085,train
22086,22086,test
22087,22087,train
22088,22088,train
22089,22089,test
22090,22090,train
22091,22091,valid
22092,22092,train
22093,22093,test
22094,22094,test
22095,22095,train
22096,22096,train
22097,22097,valid
22098,22098,train
22099,22099,train
22100,22100,train
22101,22101,train
22102,22102,train
22103,22103,train
22104,22104,valid
22105,22105,valid
22106,22106,train
22107,22107,train
22108,22108,train
22109,22109,valid
22110,22110,train
22111,22111,train
22112,22112,train
22113,22113,train
22114,22114,train
22115,22115,train
22116,22116,train
22117,22117,train
22118,22118,train
22119,22119,valid
22120,22120,train
22121,22121,train
22122,22122,train
22123,22123,train
22124,22124,valid
22125,22125,train
22126,22126,train
22127,22127,train
22128,22128,train
22129,22129,train
22130,22130,train
22131,22131,train
22132,22132,test
22133,22133,train
22134,22134,train
22135,22135,train
22136,22136,train
22137,22137,test
22138,22138,train
22139,22139,train
22140,22140,test
22141,22141,train
22142,22142,valid
22143,22143,valid
22144,22144,train
22145,22145,train
22146,22146,train
22147,22147,train
22148,22148,train
22149,22149,train
22150,22150,train
22151,22151,test
22152,22152,train
22153,22153,train
22154,22154,train
22155,22155,test
22156,22156,train
22157,22157,train
22158,22158,train
22159,22159,train
22160,22160,train
22161,22161,train
22162,22162,train
22163,22163,train
22164,22164,train
22165,22165,train
22166,22166,train
22167,22167,test
22168,22168,train
22169,22169,train
22170,22170,train
22171,22171,train
22172,22172,train
22173,22173,train
22174,22174,train
22175,22175,train
22176,22176,train
22177,22177,train
22178,22178,train
22179,22179,train
22180,22180,train
22181,22181,train
22182,22182,train
22183,22183,train
22184,22184,valid
22185,22185,train
22186,22186,train
22187,22187,valid
22188,22188,train
22189,22189,valid
22190,22190,valid
22191,22191,train
22192,22192,valid
22193,22193,train
22194,22194,train
22195,22195,train
22196,22196,train
22197,22197,train
22198,22198,train
22199,22199,train
22200,22200,train
22201,22201,test
22202,22202,train
22203,22203,train
22204,22204,train
22205,22205,train
22206,22206,train
22207,22207,train
22208,22208,train
22209,22209,train
22210,22210,train
22211,22211,train
22212,22212,train
22213,22213,valid
22214,22214,train
22215,22215,train
22216,22216,train
22217,22217,train
22218,22218,train
22219,22219,train
22220,22220,train
22221,22221,train
22222,22222,valid
22223,22223,valid
22224,22224,train
22225,22225,train
22226,22226,valid
22227,22227,train
22228,22228,train
22229,22229,train
22230,22230,train
22231,22231,train
22232,22232,train
22233,22233,train
22234,22234,train
22235,22235,train
22236,22236,valid
22237,22237,train
22238,22238,train
22239,22239,train
22240,22240,train
22241,22241,train
22242,22242,train
22243,22243,train
22244,22244,valid
22245,22245,train
22246,22246,train
22247,22247,train
22248,22248,train
22249,22249,train
22250,22250,test
22251,22251,train
22252,22252,train
22253,22253,train
22254,22254,train
22255,22255,train
22256,22256,train
22257,22257,train
22258,22258,train
22259,22259,train
22260,22260,train
22261,22261,valid
22262,22262,train
22263,22263,train
22264,22264,train
22265,22265,test
22266,22266,train
22267,22267,train
22268,22268,train
22269,22269,valid
22270,22270,test
22271,22271,train
22272,22272,train
22273,22273,valid
22274,22274,train
22275,22275,train
22276,22276,test
22277,22277,train
22278,22278,train
22279,22279,test
22280,22280,test
22281,22281,train
22282,22282,train
22283,22283,train
22284,22284,train
22285,22285,train
22286,22286,train
22287,22287,train
22288,22288,train
22289,22289,train
22290,22290,train
22291,22291,valid
22292,22292,train
22293,22293,train
22294,22294,train
22295,22295,train
22296,22296,train
22297,22297,train
22298,22298,train
22299,22299,train
22300,22300,test
22301,22301,train
22302,22302,train
22303,22303,train
22304,22304,train
22305,22305,train
22306,22306,train
22307,22307,train
22308,22308,train
22309,22309,train
22310,22310,train
22311,22311,train
22312,22312,train
22313,22313,valid
22314,22314,train
22315,22315,valid
22316,22316,test
22317,22317,train
22318,22318,train
22319,22319,train
22320,22320,train
22321,22321,train
22322,22322,train
22323,22323,train
22324,22324,train
22325,22325,train
22326,22326,train
22327,22327,train
22328,22328,train
22329,22329,train
22330,22330,test
22331,22331,valid
22332,22332,train
22333,22333,valid
22334,22334,valid
22335,22335,train
22336,22336,train
22337,22337,train
22338,22338,train
22339,22339,train
22340,22340,train
22341,22341,train
22342,22342,train
22343,22343,train
22344,22344,train
22345,22345,train
22346,22346,train
22347,22347,train
22348,22348,train
22349,22349,train
22350,22350,valid
22351,22351,train
22352,22352,train
22353,22353,train
22354,22354,train
22355,22355,train
22356,22356,train
22357,22357,train
22358,22358,train
22359,22359,train
22360,22360,train
22361,22361,test
22362,22362,train
22363,22363,train
22364,22364,test
22365,22365,test
22366,22366,train
22367,22367,train
22368,22368,valid
22369,22369,test
22370,22370,train
22371,22371,train
22372,22372,train
22373,22373,train
22374,22374,train
22375,22375,train
22376,22376,train
22377,22377,train
22378,22378,train
22379,22379,test
22380,22380,train
22381,22381,test
22382,22382,train
22383,22383,train
22384,22384,train
22385,22385,train
22386,22386,train
22387,22387,test
22388,22388,train
22389,22389,test
22390,22390,train
22391,22391,train
22392,22392,test
22393,22393,train
22394,22394,train
22395,22395,train
22396,22396,train
22397,22397,train
22398,22398,train
22399,22399,test
22400,22400,train
22401,22401,train
22402,22402,train
22403,22403,train
22404,22404,train
22405,22405,valid
22406,22406,train
22407,22407,train
22408,22408,train
22409,22409,train
22410,22410,train
22411,22411,train
22412,22412,train
22413,22413,test
22414,22414,train
22415,22415,valid
22416,22416,train
22417,22417,test
22418,22418,test
22419,22419,train
22420,22420,train
22421,22421,test
22422,22422,train
22423,22423,valid
22424,22424,train
22425,22425,test
22426,22426,test
22427,22427,train
22428,22428,train
22429,22429,test
22430,22430,train
22431,22431,test
22432,22432,train
22433,22433,train
22434,22434,train
22435,22435,train
22436,22436,test
22437,22437,valid
22438,22438,train
22439,22439,train
22440,22440,train
22441,22441,train
22442,22442,valid
22443,22443,train
22444,22444,train
22445,22445,valid
22446,22446,train
22447,22447,train
22448,22448,train
22449,22449,train
22450,22450,train
22451,22451,train
22452,22452,train
22453,22453,valid
22454,22454,train
22455,22455,train
22456,22456,valid
22457,22457,train
22458,22458,valid
22459,22459,test
22460,22460,train
22461,22461,train
22462,22462,test
22463,22463,train
22464,22464,train
22465,22465,test
22466,22466,train
22467,22467,train
22468,22468,train
22469,22469,train
22470,22470,train
22471,22471,train
22472,22472,train
22473,22473,train
22474,22474,train
22475,22475,train
22476,22476,train
22477,22477,valid
22478,22478,train
22479,22479,valid
22480,22480,train
22481,22481,train
22482,22482,valid
22483,22483,valid
22484,22484,train
22485,22485,train
22486,22486,train
22487,22487,train
22488,22488,train
22489,22489,train
22490,22490,train
22491,22491,train
22492,22492,train
22493,22493,train
22494,22494,valid
22495,22495,train
22496,22496,train
22497,22497,train
22498,22498,train
22499,22499,train
22500,22500,train
22501,22501,train
22502,22502,train
22503,22503,test
22504,22504,train
22505,22505,train
22506,22506,train
22507,22507,valid
22508,22508,train
22509,22509,train
22510,22510,train
22511,22511,valid
22512,22512,train
22513,22513,train
22514,22514,train
22515,22515,train
22516,22516,train
22517,22517,train
22518,22518,train
22519,22519,train
22520,22520,train
22521,22521,train
22522,22522,train
22523,22523,train
22524,22524,train
22525,22525,train
22526,22526,train
22527,22527,train
22528,22528,train
22529,22529,train
22530,22530,train
22531,22531,test
22532,22532,train
22533,22533,train
22534,22534,test
22535,22535,train
22536,22536,train
22537,22537,train
22538,22538,train
22539,22539,train
22540,22540,train
22541,22541,train
22542,22542,train
22543,22543,train
22544,22544,train
22545,22545,test
22546,22546,valid
22547,22547,valid
22548,22548,train
22549,22549,train
22550,22550,train
22551,22551,train
22552,22552,test
22553,22553,valid
22554,22554,train
22555,22555,train
22556,22556,train
22557,22557,train
22558,22558,train
22559,22559,test
22560,22560,train
22561,22561,train
22562,22562,train
22563,22563,train
22564,22564,train
22565,22565,valid
22566,22566,train
22567,22567,train
22568,22568,train
22569,22569,train
22570,22570,train
22571,22571,train
22572,22572,train
22573,22573,valid
22574,22574,train
22575,22575,train
22576,22576,train
22577,22577,train
22578,22578,train
22579,22579,train
22580,22580,train
22581,22581,train
22582,22582,train
22583,22583,train
22584,22584,train
22585,22585,train
22586,22586,train
22587,22587,train
22588,22588,train
22589,22589,train
22590,22590,train
22591,22591,valid
22592,22592,train
22593,22593,train
22594,22594,train
22595,22595,train
22596,22596,train
22597,22597,test
22598,22598,train
22599,22599,train
22600,22600,valid
22601,22601,test
22602,22602,train
22603,22603,train
22604,22604,train
22605,22605,train
22606,22606,train
22607,22607,train
22608,22608,train
22609,22609,train
22610,22610,train
22611,22611,train
22612,22612,train
22613,22613,train
22614,22614,train
22615,22615,test
22616,22616,train
22617,22617,train
22618,22618,train
22619,22619,valid
22620,22620,train
22621,22621,train
22622,22622,train
22623,22623,train
22624,22624,train
22625,22625,train
22626,22626,valid
22627,22627,train
22628,22628,train
22629,22629,train
22630,22630,train
22631,22631,train
22632,22632,train
22633,22633,train
22634,22634,train
22635,22635,train
22636,22636,train
22637,22637,test
22638,22638,train
22639,22639,train
22640,22640,valid
22641,22641,train
22642,22642,train
22643,22643,train
22644,22644,train
22645,22645,train
22646,22646,train
22647,22647,train
22648,22648,train
22649,22649,train
22650,22650,train
22651,22651,train
22652,22652,test
22653,22653,train
22654,22654,train
22655,22655,test
22656,22656,train
22657,22657,train
22658,22658,train
22659,22659,train
22660,22660,train
22661,22661,train
22662,22662,test
22663,22663,train
22664,22664,valid
22665,22665,train
22666,22666,valid
22667,22667,train
22668,22668,train
22669,22669,train
22670,22670,train
22671,22671,train
22672,22672,train
22673,22673,train
22674,22674,train
22675,22675,train
22676,22676,train
22677,22677,train
22678,22678,train
22679,22679,train
22680,22680,train
22681,22681,train
22682,22682,train
22683,22683,test
22684,22684,train
22685,22685,train
22686,22686,train
22687,22687,train
22688,22688,valid
22689,22689,train
22690,22690,train
22691,22691,train
22692,22692,train
22693,22693,test
22694,22694,train
22695,22695,train
22696,22696,train
22697,22697,valid
22698,22698,train
22699,22699,valid
22700,22700,train
22701,22701,train
22702,22702,test
22703,22703,train
22704,22704,train
22705,22705,test
22706,22706,train
22707,22707,train
22708,22708,train
22709,22709,test
22710,22710,valid
22711,22711,train
22712,22712,train
22713,22713,train
22714,22714,train
22715,22715,train
22716,22716,train
22717,22717,train
22718,22718,test
22719,22719,train
22720,22720,train
22721,22721,train
22722,22722,train
22723,22723,train
22724,22724,valid
22725,22725,train
22726,22726,train
22727,22727,train
22728,22728,train
22729,22729,train
22730,22730,train
22731,22731,train
22732,22732,train
22733,22733,train
22734,22734,train
22735,22735,train
22736,22736,train
22737,22737,train
22738,22738,train
22739,22739,valid
22740,22740,train
22741,22741,test
22742,22742,train
22743,22743,train
22744,22744,train
22745,22745,train
22746,22746,train
22747,22747,train
22748,22748,train
22749,22749,train
22750,22750,train
22751,22751,train
22752,22752,test
22753,22753,valid
22754,22754,train
22755,22755,train
22756,22756,train
22757,22757,train
22758,22758,train
22759,22759,test
22760,22760,train
22761,22761,train
22762,22762,train
22763,22763,train
22764,22764,train
22765,22765,train
22766,22766,train
22767,22767,train
22768,22768,train
22769,22769,train
22770,22770,train
22771,22771,train
22772,22772,train
22773,22773,train
22774,22774,valid
22775,22775,valid
22776,22776,train
22777,22777,train
22778,22778,train
22779,22779,train
22780,22780,train
22781,22781,train
22782,22782,train
22783,22783,train
22784,22784,train
22785,22785,train
22786,22786,train
22787,22787,valid
22788,22788,train
22789,22789,train
22790,22790,train
22791,22791,train
22792,22792,train
22793,22793,train
22794,22794,valid
22795,22795,train
22796,22796,train
22797,22797,train
22798,22798,train
22799,22799,train
22800,22800,train
22801,22801,test
22802,22802,train
22803,22803,train
22804,22804,train
22805,22805,train
22806,22806,train
22807,22807,train
22808,22808,train
22809,22809,train
22810,22810,train
22811,22811,valid
22812,22812,train
22813,22813,train
22814,22814,train
22815,22815,test
22816,22816,train
22817,22817,train
22818,22818,valid
22819,22819,train
22820,22820,train
22821,22821,train
22822,22822,valid
22823,22823,train
22824,22824,train
22825,22825,valid
22826,22826,test
22827,22827,train
22828,22828,valid
22829,22829,train
22830,22830,train
22831,22831,train
22832,22832,train
22833,22833,test
22834,22834,test
22835,22835,train
22836,22836,train
22837,22837,valid
22838,22838,train
22839,22839,train
22840,22840,train
22841,22841,train
22842,22842,train
22843,22843,train
22844,22844,test
22845,22845,train
22846,22846,train
22847,22847,train
22848,22848,train
22849,22849,train
22850,22850,valid
22851,22851,train
22852,22852,train
22853,22853,train
22854,22854,train
22855,22855,valid
22856,22856,train
22857,22857,train
22858,22858,train
22859,22859,train
22860,22860,train
22861,22861,train
22862,22862,train
22863,22863,train
22864,22864,train
22865,22865,train
22866,22866,train
22867,22867,valid
22868,22868,train
22869,22869,train
22870,22870,train
22871,22871,train
22872,22872,train
22873,22873,train
22874,22874,train
22875,22875,test
22876,22876,test
22877,22877,train
22878,22878,train
22879,22879,train
22880,22880,train
22881,22881,train
22882,22882,train
22883,22883,train
22884,22884,train
22885,22885,train
22886,22886,train
22887,22887,train
22888,22888,train
22889,22889,train
22890,22890,valid
22891,22891,train
22892,22892,train
22893,22893,train
22894,22894,train
22895,22895,valid
22896,22896,train
22897,22897,train
22898,22898,train
22899,22899,train
22900,22900,train
22901,22901,train
22902,22902,valid
22903,22903,train
22904,22904,train
22905,22905,train
22906,22906,test
22907,22907,train
22908,22908,train
22909,22909,train
22910,22910,train
22911,22911,train
22912,22912,train
22913,22913,train
22914,22914,train
22915,22915,train
22916,22916,train
22917,22917,train
22918,22918,train
22919,22919,train
22920,22920,train
22921,22921,train
22922,22922,train
22923,22923,train
22924,22924,train
22925,22925,train
22926,22926,train
22927,22927,train
22928,22928,train
22929,22929,train
22930,22930,train
22931,22931,test
22932,22932,train
22933,22933,train
22934,22934,train
22935,22935,train
22936,22936,train
22937,22937,valid
22938,22938,train
22939,22939,train
22940,22940,train
22941,22941,train
22942,22942,train
22943,22943,train
22944,22944,test
22945,22945,train
22946,22946,train
22947,22947,train
22948,22948,train
22949,22949,test
22950,22950,train
22951,22951,train
22952,22952,train
22953,22953,train
22954,22954,valid
22955,22955,test
22956,22956,test
22957,22957,valid
22958,22958,valid
22959,22959,test
22960,22960,train
22961,22961,train
22962,22962,train
22963,22963,train
22964,22964,train
22965,22965,train
22966,22966,test
22967,22967,train
22968,22968,train
22969,22969,test
22970,22970,test
22971,22971,train
22972,22972,train
22973,22973,train
22974,22974,train
22975,22975,train
22976,22976,test
22977,22977,train
22978,22978,valid
22979,22979,train
22980,22980,test
22981,22981,train
22982,22982,train
22983,22983,train
22984,22984,train
22985,22985,train
22986,22986,train
22987,22987,train
22988,22988,train
22989,22989,train
22990,22990,train
22991,22991,train
22992,22992,train
22993,22993,train
22994,22994,test
22995,22995,train
22996,22996,train
22997,22997,train
22998,22998,train
22999,22999,train
23000,23000,train
23001,23001,train
23002,23002,train
23003,23003,train
23004,23004,train
23005,23005,train
23006,23006,train
23007,23007,train
23008,23008,train
23009,23009,train
23010,23010,train
23011,23011,valid
23012,23012,train
23013,23013,train
23014,23014,train
23015,23015,valid
23016,23016,test
23017,23017,valid
23018,23018,train
23019,23019,valid
23020,23020,train
23021,23021,train
23022,23022,valid
23023,23023,train
23024,23024,train
23025,23025,train
23026,23026,train
23027,23027,valid
23028,23028,train
23029,23029,train
23030,23030,train
23031,23031,train
23032,23032,train
23033,23033,valid
23034,23034,valid
23035,23035,train
23036,23036,train
23037,23037,train
23038,23038,train
23039,23039,train
23040,23040,train
23041,23041,train
23042,23042,train
23043,23043,train
23044,23044,train
23045,23045,train
